,Title,TMDB_id
0,The Boy and the Heron,508883
1,Detective Conan: Black Iron Submarine,1047041
2,Godzilla Minus One,940721
3,Kingdom III: The Flame of Destiny,1061181
4,Don't Call it Mystery,1064669
5,The First Slam Dunk,783675
6,Detective Conan: Black Iron Submarine,1047041
7,The Boy and the Heron,508883
8,Kingdom III: The Flame of Destiny,1061181
9,Godzilla Minus One,940721
10,Don't Call it Mystery,1064669
11,Tokyo MER: Mobile Emergency Room: The Movie,961256
12,Doraemon the Movie: Nobita's Sky Utopia,1030587
13,Demon Slayer: Kimetsu no Yaiba -To the Swordsmith Village-,1067282
14,IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,1108298
15,Familia,1204812
16,National Family,1209450
17,A Familiar Taste 2,1137397
18,Daniel el Travieso: Una aventura familiar,1190476
19,Una familia absolutamente normal,1139749
20,Fotógrafo de Família,1189957
21,Family Reserve,1088593
22,A Happy Family,1148046
23,The Family Plan,1029575
24,Familiar,1046875
25,Família,1015464
26,Barraco de Família,1000146
27,Redação Sobre Família,1221902
28,Family Catalogue,1111029
29,A Moroccan Affair,1074049
30,Building Family Ties,1145170
31,La novela familiar,1090592
32,La Familia Humana,850864
33,Sobre Todo A Mi Familia,1150987
34,Unfamiliar Familiarity,1173657
35,We Make Antiques! Osaka Dreams,1033908
36,Trapped Balloon,1010554
37,Thorns of Love,1025438
38,Ichikei's Crow The Movie,1025301
39,Natchan's Little Secret,1066938
40,And so I'm at a Loss,1019436
41,Songs of Angry People,1170256
42,Angry Son,951476
43,Bad City,987507
44,THE LEGEND & BUTTERFLY,990365
45,Gold Kingdom and Water Kingdom,991190
46,The Lump in my Heart,1030241
47,LUPIN THE 3rd vs. CAT'S EYE,1027159
48,"Baian the Assassin, M.D.: Part1",1083538
49,"Baian the Assassin, M.D.: Part 2",1112842
50,Scroll,1069166
51,Lost Scrolls of Vesuvius,1267603
52,Demon Slayer: Kimetsu no Yaiba -To the Swordsmith Village-,1067282
53,Egoist,1027273
54,EGOIST LIVE 2023 Fleeting Ruby “The Crescendo”,1188689
55,#Manhole,1029621
56,Revice Forward: Kamen Rider Live & Evil & Demons,1017796
57,Sin Clock,1060042
58,Clock,1085103
59,Blue Giant,887870
60,Blue Whales: Return of the Giants,1147747
61,Shylock's Children,1019661
62,Yudo: The Way of the Bath,1029486
63,Call Me Chihiro,1024621
64,"Sayonara, Girls",1007327
65,Ultraman Decker Finale: Journey to Beyond,1053626
66,Red Shoes,996729
67,The Red Shoes: Next Step,1075010
68,"And Yet, You Are So Sweet",1029484
69,Doraemon the Movie: Nobita's Sky Utopia,1030587
70,In Her Room,1025442
71,Her 5th Room,1031249
72,Winny,1034220
73,Winnie's Restless Night,1207190
74,The Innocent,919573
75,My Happy Marriage,1037348
76,Downfall,1042140
77,The Downfall Of Gord,1163910
78,Craig: or the Sugar-Filled Downfall of Man,1097443
79,Billion Dollar Downfall: The Dealmaker,1091768
80,O Fim da Disney,1235740
81,Shin Kamen Rider,813477
82,Shin Kamen Rider × Crayon Shin-chan,1210293
83,"Special Broadcast Movie ""Shin Kamen Rider"" Premise/Act 1: Kumo-Aug",1110352
84,"Documentary ""Shin Kamen Rider"" ~Behind the Scenes of the Hero Action Challenge~",1104354
85,Kumo to Saru no Kazoku,1073396
86,"Brats, Be Ambitious!",1030245
87,Gridman Universe,915403
88,Do Unto Others,1044171
89,Nemesis the Movie: Mystery of Golden Spiral,1029479
90,The Klutzy Witch: Fūka and the Dark Witch,883095
91,Goldfish,997398
92,Goldfish Bowl,1182719
93,MOON and GOLDFISH,1142487
94,Absence,1065879
95,Princess Principal Crown Handler: Chapter 3,893250
